"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"0,00";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ ARMARINHO \ ACESSORIOS ARMARINHO";"651,000";"27";"4,19";"2.727,78";"0,00";"0,00";"0,00";"0,00";"1,09";"710,12";"0,00";"26,03";"85,56";"46,11";"1.470,04";"1.355,07";"0,00";"0,00";"0,00";"662,59";"0,00";"0,67";"18,43";"0,00";"710,12";"0,00";"34,39";"1,060";"0,00";"0,120";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,00";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ BOLSAS E SACOLAS \ BOLSA BRINDE";"15,000";"2";"5,26";"78,85";"0,00";"0,00";"0,00";"0,00";"1,99";"29,90";"0,00";"37,92";"121,05";"54,76";"35,67";"25,88";"0,00";"0,00";"0,00";"23,07";"0,00";"0,00";"0,47";"0,00";"29,90";"0,00";"53,60";"0,671";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,00";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ BOLSAS E SACOLAS \ BOLSA TERMICA";"2,000";"1";"22,90";"45,80";"0,00";"0,00";"0,00";"0,00";"3,87";"7,73";"0,00";"16,88";"62,07";"38,30";"28,26";"24,68";"0,00";"0,00";"0,00";"13,38";"0,00";"0,04";"0,30";"0,00";"7,73";"0,00";"23,85";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,01";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ BOLSAS E SACOLAS \ SACOLA RECICLAVEL";"109.764,000";"2";"0,08";"8.781,12";"0,01";"0,00";"0,00";"0,00";"0,00";"-238,54";"0,00";"-2,72";"9,66";"8,81";"8.007,33";"6.245,68";"0,00";"0,00";"0,00";"2.773,98";"0,00";"0,00";"5,58";"0,00";"-238,54";"0,00";"-3,97";"14.825,990";"0,32";"87.811,200";"1,719";"5.108,272";"0,00";"0,00";"0,00"
"0,01";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ BOLSAS E SACOLAS \ SACOLA RETORNAVEL";"531,000";"1";"6,99";"3.711,69";"0,00";"0,00";"0,00";"0,00";"2,47";"1.310,72";"0,01";"35,31";"99,76";"49,94";"1.858,09";"1.315,54";"0,00";"0,00";"0,00";"1.085,43";"0,00";"0,00";"21,24";"0,00";"1.310,72";"0,01";"49,91";"34,515";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,01";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CALCADOS \ ACESSORIOS PARA CALCADOS";"2,000";"1";"5,59";"11,18";"0,00";"0,00";"0,00";"0,00";"1,48";"2,96";"0,00";"26,48";"59,71";"37,39";"7,00";"4,96";"0,00";"0,00";"0,00";"3,27";"0,00";"0,00";"0,08";"0,00";"2,96";"0,00";"37,40";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,01";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CALCADOS \ GRAXAS";"26,000";"4";"18,45";"479,74";"0,00";"0,00";"0,00";"0,00";"4,06";"105,51";"0,00";"21,99";"63,71";"38,92";"293,04";"234,02";"0,00";"0,00";"0,00";"140,21";"0,00";"0,26";"2,98";"0,00";"105,51";"0,00";"31,08";"1,782";"0,00";"0,936";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,01";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CALCADOS \ SANDALIAS";"179,000";"23";"16,92";"3.028,67";"0,00";"528,34";"0,00";"17,44";"3,65";"653,00";"0,00";"21,56";"62,09";"38,31";"1.868,51";"1.490,34";"0,00";"0,00";"0,00";"885,33";"0,00";"2,25";"19,03";"0,00";"653,00";"0,00";"30,47";"53,780";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,01";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ ACESSORIOS CHURRASCO";"80,000";"5";"10,46";"837,11";"0,00";"0,00";"0,00";"0,00";"3,67";"293,41";"0,00";"35,05";"111,70";"52,76";"395,42";"330,27";"0,00";"0,00";"0,00";"213,43";"0,00";"0,56";"5,52";"0,00";"293,41";"0,00";"47,05";"15,190";"0,00";"14,100";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,02";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ CARVAO";"271,000";"2";"24,49";"6.638,13";"0,01";"0,00";"0,00";"0,00";"7,54";"2.042,96";"0,01";"30,78";"95,01";"48,72";"3.404,01";"2.655,12";"0,00";"0,00";"0,00";"1.940,05";"0,00";"3,79";"42,74";"0,00";"2.042,96";"0,01";"43,48";"1.010,120";"0,02";"455,000";"1,638";"4.052,582";"0,00";"0,00";"0,00"
"0,02";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ ESPETO";"24,000";"1";"7,99";"191,76";"0,00";"0,00";"0,00";"0,00";"2,22";"53,17";"0,00";"27,73";"64,50";"39,21";"116,57";"82,52";"0,00";"0,00";"0,00";"56,07";"0,00";"0,24";"1,20";"0,00";"53,17";"0,00";"39,19";"2,088";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,02";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ GRELHA";"1,000";"1";"54,99";"54,99";"0,00";"0,00";"0,00";"0,00";"16,17";"16,17";"0,00";"29,41";"71,04";"41,53";"32,15";"22,76";"0,00";"0,00";"0,00";"16,07";"0,00";"0,04";"0,35";"0,00";"16,17";"0,00";"41,54";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,02";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ PALITOS";"7,000";"1";"10,99";"76,93";"0,00";"0,00";"0,00";"0,00";"3,70";"25,91";"0,00";"33,68";"90,85";"47,60";"40,31";"28,53";"0,00";"0,00";"0,00";"22,49";"0,00";"0,07";"0,49";"0,00";"25,91";"0,00";"47,59";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,02";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ CHURRASCO \ TABUA";"3,000";"2";"35,32";"105,97";"0,00";"0,00";"0,00";"0,00";"10,98";"32,95";"0,00";"31,09";"71,75";"41,78";"61,70";"46,05";"0,00";"0,00";"0,00";"26,97";"0,00";"0,08";"0,70";"0,00";"32,95";"0,00";"41,71";"0,000";"0,00";"0,214";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,03";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ ALUMINIO";"676,000";"16";"6,85";"4.632,91";"0,01";"0,00";"0,00";"0,00";"2,27";"1.531,39";"0,01";"33,05";"95,97";"48,97";"2.364,04";"1.747,01";"0,00";"0,00";"0,00";"1.354,51";"0,00";"1,67";"30,07";"0,00";"1.531,39";"0,01";"46,71";"36,369";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,03";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ CANUDOS";"29,000";"1";"4,47";"129,69";"0,00";"0,00";"0,00";"0,00";"1,82";"52,79";"0,00";"40,70";"137,96";"57,98";"54,50";"38,91";"0,00";"0,00";"0,00";"37,99";"0,00";"0,04";"0,87";"0,00";"52,79";"0,00";"57,57";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,03";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ COPOS-TULIPAS";"214,000";"7";"9,59";"2.052,40";"0,00";"0,00";"0,00";"0,00";"3,70";"791,88";"0,00";"38,58";"83,85";"45,61";"1.116,32";"978,94";"0,00";"0,00";"0,00";"281,59";"0,00";"1,97";"16,67";"0,00";"791,88";"0,00";"44,72";"29,274";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,03";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FILMES PLASTICOS";"223,000";"6";"7,49";"1.669,68";"0,00";"0,00";"0,00";"0,00";"2,03";"452,66";"0,00";"27,11";"74,60";"42,73";"956,29";"728,89";"0,00";"0,00";"0,00";"488,12";"0,00";"1,10";"10,44";"0,00";"452,66";"0,00";"38,31";"26,260";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,04";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FILTROS";"1.242,000";"8";"4,59";"5.702,75";"0,01";"5.100,53";"0,01";"89,44";"1,47";"1.826,12";"0,01";"32,02";"61,00";"37,89";"3.542,02";"3.325,17";"0,00";"0,00";"0,00";"551,46";"0,00";"0,83";"45,89";"0,00";"1.826,12";"0,01";"35,45";"82,128";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,04";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FORMAS";"21,000";"1";"16,07";"337,42";"0,00";"0,00";"0,00";"0,00";"5,91";"124,02";"0,00";"36,76";"68,07";"40,50";"200,76";"182,18";"0,00";"0,00";"0,00";"31,21";"0,00";"0,22";"2,74";"0,00";"124,02";"0,00";"40,50";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,04";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ FOSFOROS";"256,000";"2";"5,41";"1.384,24";"0,00";"0,00";"0,00";"0,00";"1,53";"391,61";"0,00";"28,29";"88,23";"46,87";"735,40";"587,29";"0,00";"0,00";"0,00";"405,34";"0,00";"0,04";"7,79";"0,00";"391,61";"0,00";"40,01";"18,976";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,05";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ GUARDANAPOS";"1.514,000";"8";"4,26";"6.451,87";"0,01";"2.089,79";"0,00";"32,39";"1,48";"2.247,11";"0,01";"34,83";"70,68";"41,41";"3.780,13";"3.607,96";"0,00";"0,00";"0,00";"596,80";"0,00";"3,37";"50,88";"0,00";"2.247,11";"0,01";"38,38";"104,137";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,05";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ KIT DESCARTAVEL";"20,000";"1";"7,69";"153,80";"0,00";"0,00";"0,00";"0,00";"3,58";"71,69";"0,00";"46,61";"109,28";"52,22";"73,49";"67,88";"0,00";"0,00";"0,00";"14,23";"0,00";"0,20";"1,20";"0,00";"71,69";"0,00";"51,36";"0,800";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,05";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ PALITOS";"160,000";"1";"1,50";"239,33";"0,00";"0,00";"0,00";"0,00";"0,63";"100,74";"0,00";"42,09";"177,55";"63,97";"86,23";"68,38";"0,00";"0,00";"0,00";"70,22";"0,00";"0,00";"1,60";"0,00";"100,74";"0,00";"59,57";"2,400";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,05";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ PAPEL MANTEIGA";"45,000";"2";"5,82";"261,90";"0,00";"0,00";"0,00";"0,00";"1,70";"76,49";"0,00";"29,21";"82,05";"45,07";"143,86";"108,80";"0,00";"0,00";"0,00";"76,61";"0,00";"0,00";"1,63";"0,00";"76,49";"0,00";"41,28";"3,870";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,05";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ PRATOS";"268,000";"9";"5,35";"1.432,56";"0,00";"0,00";"0,00";"0,00";"2,42";"648,11";"0,00";"45,24";"101,45";"50,36";"711,14";"651,94";"0,00";"0,00";"0,00";"132,51";"0,00";"0,77";"10,88";"0,00";"648,11";"0,00";"49,85";"11,297";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,05";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ SACOS";"180,000";"12";"11,12";"2.002,20";"0,00";"0,00";"0,00";"0,00";"3,25";"585,32";"0,00";"29,23";"80,95";"44,73";"1.106,52";"831,55";"0,00";"0,00";"0,00";"585,33";"0,00";"1,08";"12,69";"0,00";"585,32";"0,00";"41,31";"18,689";"0,00";"0,150";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,07";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ SACOS PARA LIXO";"1.195,000";"36";"13,02";"15.554,36";"0,02";"4.103,61";"0,01";"26,38";"4,46";"5.333,05";"0,03";"34,29";"78,52";"43,98";"8.713,03";"8.547,73";"0,00";"0,00";"0,00";"1.673,58";"0,00";"13,61";"125,18";"0,00";"5.333,05";"0,03";"38,42";"200,474";"0,00";"0,840";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,07";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ TALHERES DESCARTAVEIS";"191,000";"6";"5,82";"1.111,12";"0,00";"0,00";"0,00";"0,00";"2,76";"528,00";"0,00";"47,52";"113,66";"53,20";"520,03";"480,35";"0,00";"0,00";"0,00";"102,78";"0,00";"0,91";"9,01";"0,00";"528,00";"0,00";"52,36";"5,347";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ DESCARTAVEIS \ TOALHAS DE PAPEL";"2.927,000";"11";"5,79";"16.947,39";"0,02";"12.884,28";"0,02";"76,03";"1,72";"5.036,77";"0,03";"29,72";"62,70";"38,54";"10.416,19";"10.342,98";"0,00";"0,00";"0,00";"1.567,63";"0,00";"8,27";"139,31";"0,00";"5.036,77";"0,03";"32,75";"687,948";"0,02";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ BALOES";"10,000";"4";"18,99";"189,90";"0,00";"0,00";"0,00";"0,00";"7,18";"71,83";"0,00";"37,83";"114,82";"53,45";"88,40";"62,57";"0,00";"0,00";"0,00";"55,50";"0,00";"0,10";"1,20";"0,00";"71,83";"0,00";"53,44";"0,570";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ EMBALAGENS";"7,000";"1";"8,99";"62,93";"0,00";"0,00";"0,00";"0,00";"3,36";"23,49";"0,00";"37,33";"117,00";"53,92";"29,00";"21,04";"0,00";"0,00";"0,00";"18,40";"0,00";"0,07";"0,42";"0,00";"23,49";"0,00";"52,75";"0,476";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ FAIXAS";"1,000";"1";"6,99";"6,99";"0,00";"0,00";"0,00";"0,00";"2,69";"2,69";"0,00";"38,48";"121,20";"54,79";"3,16";"2,26";"0,00";"0,00";"0,00";"2,04";"0,00";"0,00";"0,04";"0,00";"2,69";"0,00";"54,39";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ FOMINHAS-FUNDO";"15,000";"6";"8,35";"125,26";"0,00";"0,00";"0,00";"0,00";"2,96";"44,38";"0,00";"35,43";"102,10";"50,52";"61,98";"44,26";"0,00";"0,00";"0,00";"36,62";"0,00";"0,05";"0,77";"0,00";"44,38";"0,00";"50,07";"0,270";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ FESTAS \ VELAS PARA FESTA";"235,000";"22";"5,86";"1.376,45";"0,00";"0,00";"0,00";"0,00";"1,81";"425,43";"0,00";"30,91";"77,59";"43,69";"775,07";"548,62";"0,00";"0,00";"0,00";"402,39";"0,00";"0,56";"8,46";"0,00";"425,43";"0,00";"43,68";"2,707";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LAVANDERIA \ ACESSORIOS LAVANDERIA";"78,000";"6";"10,83";"844,95";"0,00";"0,00";"0,00";"0,00";"2,96";"231,04";"0,00";"27,34";"72,75";"42,11";"489,11";"366,99";"0,00";"0,00";"0,00";"246,92";"0,00";"0,44";"5,43";"0,00";"231,04";"0,00";"38,63";"0,455";"0,00";"0,400";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ DESENTUPIDOR";"16,000";"2";"18,58";"297,34";"0,00";"0,00";"0,00";"0,00";"5,95";"95,15";"0,00";"32,00";"82,55";"45,22";"162,88";"115,29";"0,00";"0,00";"0,00";"86,90";"0,00";"0,23";"1,89";"0,00";"95,15";"0,00";"45,21";"2,611";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,09";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ ESCOVA";"89,000";"7";"10,72";"954,43";"0,00";"0,00";"0,00";"0,00";"2,97";"264,22";"0,00";"27,68";"76,52";"43,35";"540,68";"411,24";"0,00";"0,00";"0,00";"278,97";"0,00";"0,77";"6,03";"0,00";"264,22";"0,00";"39,12";"1,332";"0,00";"1,289";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,10";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ ESPONJAS - BUCHAS";"2.030,000";"29";"5,53";"11.235,17";"0,01";"5.624,14";"0,01";"50,06";"1,99";"4.036,94";"0,02";"35,93";"69,15";"40,88";"6.642,01";"6.154,18";"0,00";"0,00";"0,00";"1.044,04";"0,00";"7,66";"92,27";"0,00";"4.036,94";"0,02";"39,61";"65,570";"0,00";"29,535";"0,101";"111.239,307";"0,00";"0,00";"0,00"
"0,10";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ FLANELAS";"28,000";"3";"10,29";"288,21";"0,00";"0,00";"0,00";"0,00";"2,79";"78,25";"0,00";"27,15";"65,34";"39,52";"174,31";"125,70";"0,00";"0,00";"0,00";"84,26";"0,00";"0,28";"1,81";"0,00";"78,25";"0,00";"38,37";"0,737";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,10";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ MOP";"2,000";"2";"44,49";"88,98";"0,00";"0,00";"0,00";"0,00";"8,07";"16,13";"0,00";"18,13";"48,15";"32,50";"60,06";"46,85";"0,00";"0,00";"0,00";"26,00";"0,00";"0,06";"0,57";"0,00";"16,13";"0,00";"25,61";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,10";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ PA DE LIXO";"35,000";"4";"19,24";"673,37";"0,00";"0,00";"0,00";"0,00";"4,71";"164,98";"0,00";"24,50";"65,55";"39,59";"406,75";"311,60";"0,00";"0,00";"0,00";"196,79";"0,00";"0,54";"4,18";"0,00";"164,98";"0,00";"34,62";"1,304";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,11";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ PANO";"677,000";"26";"10,16";"6.875,54";"0,01";"2.774,27";"0,00";"40,35";"2,41";"1.629,90";"0,01";"23,71";"56,97";"36,29";"4.380,12";"3.235,17";"0,00";"0,00";"0,00";"2.010,47";"0,00";"3,72";"43,03";"0,00";"1.629,90";"0,01";"33,50";"46,557";"0,00";"0,264";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,11";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ RODO";"49,000";"6";"21,22";"1.039,76";"0,00";"0,00";"0,00";"0,00";"5,01";"245,37";"0,00";"23,60";"58,49";"36,90";"656,04";"490,53";"0,00";"0,00";"0,00";"303,86";"0,00";"0,86";"6,56";"0,00";"245,37";"0,00";"33,34";"0,624";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ LIMPEZA CASEIRA \ VASSOURAS";"141,000";"13";"27,37";"3.859,13";"0,01";"829,38";"0,00";"21,49";"7,74";"1.091,27";"0,01";"28,28";"73,66";"42,41";"2.222,29";"1.640,10";"0,00";"0,00";"0,00";"1.127,76";"0,00";"2,54";"24,61";"0,00";"1.091,27";"0,01";"39,95";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL CASA E ACESSORIOS \ ACESSORIOS CASA";"45,000";"3";"9,72";"437,28";"0,00";"0,00";"0,00";"0,00";"3,03";"136,34";"0,00";"31,18";"75,33";"42,96";"249,41";"191,07";"0,00";"0,00";"0,00";"109,87";"0,00";"0,45";"3,03";"0,00";"136,34";"0,00";"41,64";"1,485";"0,00";"1,551";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ ACESSORIOS COZINHA";"121,000";"22";"13,57";"1.642,51";"0,00";"0,00";"0,00";"0,00";"4,20";"508,47";"0,00";"30,96";"66,70";"40,01";"985,29";"791,77";"0,00";"0,00";"0,00";"342,26";"0,00";"1,24";"11,74";"0,00";"508,47";"0,00";"39,11";"1,123";"0,00";"2,096";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ CANECA";"14,000";"5";"14,91";"208,77";"0,00";"0,00";"0,00";"0,00";"5,04";"70,52";"0,00";"33,78";"59,29";"37,22";"131,06";"118,94";"0,00";"0,00";"0,00";"19,31";"0,00";"0,21";"1,73";"0,00";"70,52";"0,00";"37,22";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ COPO";"53,000";"6";"5,67";"300,70";"0,00";"0,00";"0,00";"0,00";"2,16";"114,37";"0,00";"38,03";"73,78";"42,46";"173,03";"158,52";"0,00";"0,00";"0,00";"27,81";"0,00";"0,22";"2,35";"0,00";"114,37";"0,00";"41,91";"2,808";"0,00";"29,780";"0,535";"562,056";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ KIT UTENSILIOS COZINHA";"7,000";"1";"39,90";"279,30";"0,00";"0,00";"0,00";"0,00";"10,62";"74,31";"0,00";"26,61";"60,24";"37,59";"174,30";"123,38";"0,00";"0,00";"0,00";"81,61";"0,00";"0,21";"1,75";"0,00";"74,31";"0,00";"37,59";"0,000";"0,00";"2,282";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ PANO COPA";"16,000";"2";"16,72";"267,58";"0,00";"0,00";"0,00";"0,00";"4,23";"67,63";"0,00";"25,27";"55,57";"35,72";"172,00";"121,75";"0,00";"0,00";"0,00";"78,20";"0,00";"0,16";"1,73";"0,00";"67,63";"0,00";"35,71";"0,000";"0,00";"0,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ POTE";"5,000";"1";"13,99";"69,95";"0,00";"0,00";"0,00";"0,00";"5,14";"25,68";"0,00";"36,71";"115,50";"53,60";"32,46";"23,82";"0,00";"0,00";"0,00";"20,45";"0,00";"0,05";"0,45";"0,00";"25,68";"0,00";"51,87";"3,000";"0,00";"0,000";"0,120";"582,917";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ TACA";"16,000";"6";"28,66";"458,48";"0,00";"0,00";"0,00";"0,00";"11,74";"187,78";"0,00";"40,96";"85,67";"46,14";"246,93";"228,29";"0,00";"0,00";"0,00";"42,41";"0,00";"0,43";"3,75";"0,00";"187,78";"0,00";"45,13";"0,657";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ TALHER";"3,000";"1";"9,99";"29,97";"0,00";"0,00";"0,00";"0,00";"2,89";"8,67";"0,00";"28,93";"69,23";"40,91";"17,71";"12,54";"0,00";"0,00";"0,00";"8,76";"0,00";"0,03";"0,18";"0,00";"8,67";"0,00";"40,88";"0,000";"0,00";"0,129";"0,000";"0,000";"0,00";"0,00";"0,00"
"0,12";"1";"01 - AMERICAS : MERCEARIA NAO ALIMENTOS \ BAZAR \ UTIL COZINHA \ TIGELA";"11,000";"3";"15,72";"172,89";"0,00";"0,00";"0,00";"0,00";"4,52";"49,75";"0,00";"28,78";"46,43";"31,71";"118,07";"107,15";"0,00";"0,00";"0,00";"15,99";"0,00";"0,17";"1,39";"0,00";"49,75";"0,00";"31,71";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
